Subj,Course,Subj Desc,Sec,CRN,Title,Schedule Type,Schedule Type Desc,Primary Instructor Last Name,Primary Instructor First Name,Primary Instructor ID,Crosslist ID,Approv,Detail Code,Fee,Min Credits,Max Credits,Prior Enrl,SCH,Auth Size,Actual Enrl,Seats Avail,% Capacity,Waitlist Max,Waitlist Actual,Waitlist Avail,Start Date 1,End Date 1,Time 1,Location 1,Instruct Method 1,Instruct Method Desc 1,Start Date 2,End Date 2,Time 2,Location 2,Instruct Method 2,Instruct Method Desc 2,Start Date 3,End Date 3,Time 3,Location 3,Instruct Method 3,Instruct Method Desc 3,Start Date 4,End Date 4,Time 4,Location 4,Instruct Method 4,Instruct Method Desc 4,Start Date 5,End Date 5,Time 5,Location 5,Instruct Method 5,Instruct Method Desc 5,Start Date 6,End Date 6,Time 6,Location 6,Instruct Method 6,Instruct Method Desc 6,Start Date 7,End Date 7,Time 7,Location 7,Instruct Method 7,Instruct Method Desc 7,Start Date 8,End Date 8,Time 8,Location 8,Instruct Method 8,Instruct Method Desc 8,Start Date 9,End Date 9,Time 9,Location 9,Instruct Method 9,Instruct Method Desc 9,Start Date 10,End Date 10,Time 10,Location 10,Instruct Method 10,Instruct Method Desc 10
CH,284,Chemistry,10,10660,GEN CHEM WORKSHOP I,D,Discussion,Shusterman,Gwendolyn,906693263,,,,,1,1,8,10,10,10,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,F 1300-1450,KHSE 112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,284,Chemistry,11,10655,GEN CHEM WORKSHOP I,D,Discussion,Shusterman,Gwendolyn,906693263,,,,,1,1,11,7,10,7,3,0.7,10,0,10,9/29/2014 0:00,12/13/2014 0:00,W 1600-1800,SEH 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,284,Chemistry,12,10654,GEN CHEM WORKSHOP I,D,Discussion,Shusterman,Gwendolyn,906693263,,,,,1,1,8,6,10,6,4,0.6,10,0,10,9/29/2014 0:00,12/13/2014 0:00,W 1300-1500,SRTC B1-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,284,Chemistry,13,10651,GEN CHEM WORKSHOP I,D,Discussion,Shusterman,Gwendolyn,906693263,,,,,1,1,11,0,10,0,10,0,10,0,10,9/29/2014 0:00,12/13/2014 0:00,F 0800-0950,NH 224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,284,Chemistry,14,10652,GEN CHEM WORKSHOP I,D,Discussion,Shusterman,Gwendolyn,906693263,,,,,1,1,10,6,10,6,4,0.6,10,0,10,9/29/2014 0:00,12/13/2014 0:00,F 1300-1450,XSB 261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,284,Chemistry,15,10650,GEN CHEM WORKSHOP I,D,Discussion,Shusterman,Gwendolyn,906693263,,,,,1,1,11,3,10,3,7,0.3,10,0,10,9/29/2014 0:00,12/13/2014 0:00,W 1600-1800,NH 472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,284,Chemistry,16,10649,GEN CHEM WORKSHOP I,D,Discussion,Shusterman,Gwendolyn,906693263,,,,,1,1,9,1,10,1,9,0.1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,R 1200-1350,NH 381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,284,Chemistry,17,10664,GEN CHEM WORKSHOP I,L,Lecture,Shusterman,Gwendolyn,906693263,,,,,1,1,10,2,10,2,8,0.2,10,0,10,9/29/2014 0:00,12/13/2014 0:00,F 1300-1450,SRTC 162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,284,Chemistry,18,10665,GEN CHEM WORKSHOP I,L,Lecture,Shusterman,Gwendolyn,906693263,,,,,1,1,8,0,10,0,10,0,10,0,10,9/29/2014 0:00,12/13/2014 0:00,W 1300-1450,NH 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,284,Chemistry,19,10666,GEN CHEM WORKSHOP I,L,Lecture,Shusterman,Gwendolyn,906693263,,,,,1,1,8,4,10,4,6,0.4,10,0,10,9/29/2014 0:00,12/13/2014 0:00,R 1400-1550,SRTC 166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,320,Chemistry,1,10667,QUANTITATVE ANALYSIS,L,Lecture,Atkinson,Dean,945414905,,,,,4,4,106,412,229,103,126,0.45,100,0,100,9/29/2014 0:00,12/13/2014 0:00,MW 1400-1550,ASRC 001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,321,Chemistry,21,10672,QUANT ANALYSIS LAB,B,Lab/Studio,Atkinson,Dean,945414905,,,M105,35,2,2,11,30,16,15,1,0.94,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 0800-1150,SRTC B2-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,321,Chemistry,26,10671,QUANT ANALYSIS LAB,B,Lab/Studio,Atkinson,Dean,945414905,,,M105,35,2,2,13,30,16,15,1,0.94,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1300-1650,SRTC B2-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,321,Chemistry,41,10673,QUANT ANALYSIS LAB,B,Lab/Studio,Atkinson,Dean,945414905,,,M105,35,2,2,10,22,16,11,5,0.69,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 0800-1150,SRTC B2-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,321,Chemistry,46,10670,QUANT ANALYSIS LAB,B,Lab/Studio,Atkinson,Dean,945414905,,,M105,35,2,2,14,30,16,15,1,0.94,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1300-1650,SRTC B2-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,321,Chemistry,921,10668,QUANT ANALYSIS LAB,B,Lab/Studio,Atkinson,Dean,945414905,,,M105,35,2,2,10,12,16,6,10,0.38,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1740-2140,SRTC B2-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,321,Chemistry,931,10674,QUANT ANALYSIS LAB,B,Lab/Studio,Atkinson,Dean,945414905,,,M105,35,2,2,15,30,16,15,1,0.94,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1740-2140,SRTC B2-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,321,Chemistry,941,10669,QUANT ANALYSIS LAB,B,Lab/Studio,Atkinson,Dean,945414905,,,M105,35,2,2,11,18,16,9,7,0.56,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1740-2140,SRTC B2-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,334,Chemistry,1,10676,ORGANIC CHEMISTRY I,L,Lecture,Strongin,Robert,905026093,,,,,4,4,264,1456,405,364,41,0.9,280,0,280,9/29/2014 0:00,12/13/2014 0:00,MWF 1115-1220,CLSB 1A001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,334,Chemistry,2,10675,ORGANIC CHEMISTRY I,L,Lecture,Schwartz,Keith,987228747,,,,,4,4,281,872,280,218,62,0.78,280,0,280,9/29/2014 0:00,12/13/2014 0:00,TR 0800-0950,HOFF 109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,11,10685,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,7,28,20,14,6,0.7,5,0,5,9/29/2014 0:00,12/13/2014 0:00,M 0800-1150,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,16,10677,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,16,40,20,20,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,M 1300-1650,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,17,10678,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,13,40,20,20,0,1,5,1,4,9/29/2014 0:00,12/13/2014 0:00,M 1300-1650,SRTC 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,21,10679,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,17,38,20,19,1,0.95,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 0800-1150,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,26,10691,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,19,40,20,20,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1300-1650,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,27,10690,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,15,40,20,20,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,T 1300-1650,SRTC 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,31,10684,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,13,38,20,19,1,0.95,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 0800-1150,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,32,10683,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,9,14,20,7,13,0.35,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 0800-1150,SRTC 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,36,10689,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,16,40,20,20,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1300-1650,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,41,10687,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,14,36,20,18,2,0.9,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 0800-1150,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,45,10688,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,17,40,20,20,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1300-1650,SRTC 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,46,10680,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,16,40,20,20,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1300-1650,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,931,10682,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,17,38,20,19,1,0.95,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1740-2130,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,932,10686,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,14,40,20,20,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1740-2130,SRTC 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,941,10692,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,15,38,20,19,1,0.95,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1740-2130,SRTC 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,337,Chemistry,942,10681,ORGANIC CHEM LAB I,B,Lab/Studio,Schwartz,Keith,987228747,,,M105,35,2,2,14,32,20,16,4,0.8,5,0,5,9/29/2014 0:00,12/13/2014 0:00,R 1740-2130,SRTC 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,1,10698,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,9,12,12,12,0,1,12,1,11,9/29/2014 0:00,12/13/2014 0:00,W 1800-1950,NH 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,2,10707,ORG CHEM WORKSHOP I,L,Lecture,Schwartz,Keith,987228747,,,,,1,1,8,6,12,6,6,0.5,12,0,12,9/29/2014 0:00,12/13/2014 0:00,W 1130-1320,NH 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,3,10699,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,7,12,12,12,0,1,12,2,10,9/29/2014 0:00,12/13/2014 0:00,W 1600-1750,NH 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,4,10708,ORG CHEM WORKSHOP I,L,Lecture,Schwartz,Keith,987228747,,,,,1,1,12,12,12,12,0,1,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1000-1200,SB1 304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,5,10695,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,8,12,12,12,0,1,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1000-1150,CH 359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,6,10700,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,12,12,12,12,0,1,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1000-1150,SRTC 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,7,10694,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,9,12,12,12,0,1,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1200-1350,NH 307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,8,10701,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,9,12,12,12,0,1,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1200-1350,NH 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,9,10693,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,9,12,12,12,0,1,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1400-1550,CH 359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,10,10704,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,6,12,12,12,0,1,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1400-1550,NH 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,11,10703,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,7,11,12,11,1,0.92,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1600-1750,NH 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,12,10702,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,2,3,12,3,9,0.25,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1800-1950,NH 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,13,10696,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,9,6,12,6,6,0.5,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1000-1150,CH 371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,14,10697,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,10,11,12,11,1,0.92,12,0,12,9/29/2014 0:00,12/13/2014 0:00,R 1200-1350,UTS 209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,16,10705,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,13,3,12,3,9,0.25,12,0,12,9/29/2014 0:00,12/13/2014 0:00,W 1130-1320,SEC 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,384,Chemistry,17,10706,ORG CHEM WORKSHOP I,D,Discussion,Schwartz,Keith,987228747,,,,,1,1,10,2,12,2,10,0.17,12,0,12,9/29/2014 0:00,12/13/2014 0:00,W 1015-1205,NH 382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,404,Chemistry,2,16514,INTERN: TA PREP,E,Experiential Learning,Atkinson,Dean,945414905,MI,,,,1,1,0,0,15,0,15,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,407,Chemistry,1,10710,SEM: CHEM SEMINAR,S,Seminar,Stuart,David,921232419,GT,,,,1,1,6,3,10,3,7,0.3,0,0,0,9/29/2014 0:00,12/13/2014 0:00,F 1515-1620,ASRC 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,408,Chemistry,1,10712,WORKSHOP LEADER,E,Experiential Learning,Schwartz,Keith,987228747,,,,,1,1,0,0,20,0,20,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,408,Chemistry,2,10713,WORKSHOP LEADER,E,Experiential Learning,Schwartz,Keith,987228747,,,,,2,2,11,0,20,0,20,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,408,Chemistry,3,10711,WORKSHOP LEADER,E,Experiential Learning,Schwartz,Keith,987228747,,,,,3,3,5,0,20,0,20,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,410,Chemistry,2,10714,TOP: ORGANOMETALLIC CHEMISTRY,L,Lecture,Stuart,David,921232419,TN,,,,4,4,3,36,15,9,6,0.6,0,0,0,9/29/2014 0:00,12/13/2014 0:00,TR 1640-1830,CH 324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,410,Chemistry,3,15478,TOP: NANOMATERIALS,L,Lecture,Rananavare,Shankar,984732981,QO,,,,4,4,0,24,20,6,14,0.3,20,0,20,9/29/2014 0:00,12/13/2014 0:00,MW 1840-2030,LH 301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,410,Chemistry,4,10717,TOP: EVERYTHING DNA,L,Lecture,Benight,Albert,929289527,YA,,,,4,4,13,28,20,7,13,0.35,40,0,40,9/29/2014 0:00,12/13/2014 0:00,M 1730-2110,OND 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,410,Chemistry,9,10718,TOP: SCIENTIFIC GLASSBLOWING I,L,Lecture,Reingold,Iver,947267522,SZ,,M105,75,1,1,4,5,5,5,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,F 1330-1430,NH 387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,410,Chemistry,10,10719,TOP: SCIENTIFIC GLASSBLOWING I,L,Lecture,Reingold,Iver,947267522,TC,,M105,75,1,1,3,3,5,3,2,0.6,5,0,5,9/29/2014 0:00,12/13/2014 0:00,W 1330-1430,CH 53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,410,Chemistry,12,16230,TOP: PHOTOCHEMISTRY,L,Lecture,McCormick,Theresa,978884756,IC,,,,4,4,0,4,30,1,29,0.03,30,0,30,9/29/2014 0:00,12/13/2014 0:00,MW 1640-1830,ASRC 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,410,Chemistry,13,16512,TOP: SURVY FACULTY RES,L,Lecture,Iwata-Reuyl,Dirk,962998705,MF,,,,1,1,0,0,15,0,15,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,411,Chemistry,1,10720,ADV INORGANIC I,L,Lecture,Goforth,Andrea,941062274,AN,,,,4,4,22,96,25,24,1,0.96,25,0,25,9/29/2014 0:00,12/13/2014 0:00,MWF 1015-1120,LH 301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,436,Chemistry,1,10721,SPECTROMETR ANALYSIS,L,Lecture,McCormick,Theresa,978884756,BU,,,,3,3,27,84,30,28,2,0.93,30,0,30,9/29/2014 0:00,12/13/2014 0:00,MWF 0900-0950,SB1 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,437,Chemistry,21,10723,SPECTRO ANALYS LAB,B,Lab/Studio,McCormick,Theresa,978884756,KN,,M105,35,1,1,7,9,10,9,1,0.9,10,0,10,9/29/2014 0:00,12/13/2014 0:00,T 0900-1150,SRTC 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,437,Chemistry,36,10724,SPECTRO ANALYS LAB,B,Lab/Studio,McCormick,Theresa,978884756,JR,,M105,35,1,1,9,11,11,11,0,1,3,1,2,9/29/2014 0:00,12/13/2014 0:00,W 1400-1650,SRTC 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,437,Chemistry,41,10722,SPECTRO ANALYS LAB,B,Lab/Studio,McCormick,Theresa,978884756,IE,,M105,35,1,1,9,5,10,5,5,0.5,10,0,10,9/29/2014 0:00,12/13/2014 0:00,R 0900-1150,SRTC 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,440,Chemistry,1,10725,PHYSICAL CHEMISTRY,L,Lecture,Simoyi,Reuben,921448167,CU,,,,4,4,59,248,70,62,8,0.89,70,0,70,9/29/2014 0:00,12/13/2014 0:00,MWF 1245-1350,HOFF 109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,443,Chemistry,2,16340,NUMERICAL DATA ANLYS MDLG CH,L,Lecture,Atkinson,Dean,945414905,ID,,,,2,2,0,46,30,23,7,0.77,30,0,30,9/29/2014 0:00,12/13/2014 0:00,MW 1640-1830,NH 96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,490,Chemistry,1,10727,BIOCHEM STRUCTURE & FUNCTION,L,Lecture,Peyton,David,980680609,DW,,,,4,4,100,464,118,116,2,0.98,118,0,118,9/29/2014 0:00,12/13/2014 0:00,MWF 1130-1235,ASRC 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,504,Chemistry,2,16515,INTERN: TA PREP,E,Experiential Learning,Atkinson,Dean,945414905,MI,,,,1,1,0,0,15,0,15,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,507,Chemistry,1,10729,SEM: CHEM SEMINAR,S,Seminar,Stuart,David,921232419,GT,,,,1,1,5,2,100,2,98,0.02,0,0,0,9/29/2014 0:00,12/13/2014 0:00,F 1515-1620,ASRC 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,507,Chemistry,2,10730,SEM: CHEM SEMINAR - GRADED,S,Seminar,Stuart,David,921232419,GT,,,,1,1,1,0,15,0,15,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,F 1515-1620,ASRC 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,507,Chemistry,3,10731,SEM: CHEMISTRY SEMINAR PREP,S,Seminar,Iwata-Reuyl,Dirk,962998705,,,,,2,2,1,0,15,0,15,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,F 1400-1450,CH 254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
